交易时间,APPID,商户号,子商户号,设备编号,Uline订单号,第三方订单号,商户订单号,用户标识,交易类型,业务类型,付款银行,货币种类,总金额,企业红包金额,Uline退款单号,商户退款单号,退款金额,企业红包退款金额,退款状态,商品名称,商户数据包,手续费,费率,扩展字段一,扩展字段二,扩展字段三,扩展字段四,扩展字段五,扩展字段六
2018-04-01 01:07:37.089872,2017061507498635,100006681810,2088921766180305,,3100006681810792916122497847296,2018040121001004370518821027,ZF000000072315,152****6968,alipay.MICROPAY,退款,,,10000,0,1000066818102792972716392714240,ZF0000000723151,10000,0,成功,厦门市第二医院门诊充值,,0,0,-10000,,,,,
2018-04-01 09:23:18.404380,2017061507498635,100006681810,2088921766180305,,3100006681810792374938213945344,2018033121001004370517502856,ZF000000072074,136****5315,alipay.MICROPAY,退款,,,116519,0,1000066818102793471692825563136,ZF0000000720741,116519,0,成功,厦门市第二医院住院充值,,0,0,-116519,,,,,
2018-04-01 09:31:20.297798,2017061507498635,100006681810,2088921766180305,,3100006681810793427959940780032,2018040121001004270520982535,ZF000000072584,liu***@xmjsmc.com,alipay.NATIVE,退款,,,2190,0,1000066818102793479777698844672,ZF0000000725841,2190,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-2190,,,,,
2018-04-01 09:56:46.387794,2017061507498635,100006681810,2088921766180305,,3100006681810793432849979674624,2018040121001004950571657826,ZF000000072601,159****1007,alipay.MICROPAY,退款,,,16950,0,1000066818102793505381240410112,ZF0000000726011,16950,0,成功,厦门市第二医院门诊充值,,0,0,-16950,,,,,
2018-04-01 10:09:44.564431,2017061507498635,100006681810,2088921766180305,,3100006681810789561251232616448,2018032921001004050581416406,ZF000000069791,180****9271,alipay.MICROPAY,退款,,,10711,0,1000066818102793518436883501056,ZF0000000697911,10711,0,成功,厦门市第二医院住院充值,,0,0,-10711,,,,,
2018-04-01 10:41:23.855159,2017061507498635,100006681810,2088921766180305,,3100006681810793541506981564416,2018040121001004920581685795,ZF000000072758,138****9252,alipay.NATIVE,退款,,,6987,0,1000066818102793550301698854912,ZF0000000727581,6987,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-6987,,,,,
2018-04-01 10:52:34.410099,2017061507498635,100006681810,2088921766180305,,3100006681810790540481613402112,2018033021001004280564996363,ZF000000070150,188****2543,alipay.MICROPAY,退款,,,11400,0,1000066818102793561551745454080,ZF0000000701501,11400,0,成功,厦门市第二医院门诊充值,,0,0,-11400,,,,,
2018-04-01 11:00:26.761502,2017061507498635,100006681810,2088921766180305,,3100006681810793555655593693184,2018040121001004330515806112,ZF000000072770,186****2770,alipay.MICROPAY,退款,,,20000,0,1000066818102793569476479684608,ZF0000000727701,20000,0,成功,厦门市第二医院门诊充值,,0,0,-20000,,,,,
2018-04-01 11:10:42.031541,2017061507498635,100006681810,2088921766180305,,3100006681810792062694309105664,2018033121001004160588098312,ZF000000071756,183****5930,alipay.MICROPAY,退款,,,299389,0,1000066818102793579798997897216,ZF0000000717561,299389,0,成功,厦门市第二医院住院充值,,0,0,-299389,,,,,
2018-04-01 11:17:01.928024,2017061507498635,100006681810,2088921766180305,,3100006681810793534610203086848,2018040121001004950570785370,ZF000000072747,159****1007,alipay.NATIVE,退款,,,9222,0,1000066818102793586172594622464,ZF0000000727471,9222,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-9222,,,,,
2018-04-01 11:35:05.706695,2017061507498635,100006681810,2088921766180305,,3100006681810792817108451987456,2018033121001004960571921040,ZF000000072288,152****1360,alipay.MICROPAY,退款,,,1648,0,1000066818102793604355372748800,ZF0000000722881,1648,0,成功,厦门市第二医院门诊充值,,0,0,-1648,,,,,
2018-04-01 12:02:59.840956,2017061507498635,100006681810,2088921766180305,,3100006681810793596881424486400,2018040121001004170588735780,ZF000000072806,152****1138,alipay.MICROPAY,退款,,,200000,0,1000066818102793632442680479744,ZF0000000728061,200000,0,成功,厦门市第二医院住院充值,,0,0,-200000,,,,,
2018-04-01 14:29:59.901545,2017061507498635,100006681810,2088921766180305,,3100006681810777986743464497152,2018032121001004870530756264,ZF000000060687,152****5958,alipay.MICROPAY,退款,,,81754,0,1000066818102793780418749009920,ZF0000000606871,81754,0,成功,厦门市第二医院住院充值,,0,0,-81754,,,,,
2018-04-01 14:38:47.204834,2017061507498635,100006681810,2088921766180305,,3100006681810793757081556619264,2018040121001004520553486556,ZF000000072884,186****0275,alipay.NATIVE,退款,,,10000,0,1000066818102793789265442115584,ZF0000000728841,10000,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-10000,,,,,
2018-04-01 14:58:02.694560,2017061507498635,100006681810,2088921766180305,,3100006681810793736275510824960,2018040121001004590507121166,ZF000000072870,151****2105,alipay.MICROPAY,退款,,,2630,0,1000066818102793808651346907136,ZF0000000728701,2630,0,成功,厦门市第二医院门诊充值,,0,0,-2630,,,,,
2018-04-01 15:28:42.356259,2017061507498635,100006681810,2088921766180305,,3100006681810793817484819042304,2018040121001004020500797371,ZF000000072934,137****2272,alipay.MICROPAY,退款,,,18950,0,1000066818102793839515636207616,ZF0000000729341,18950,0,成功,厦门市第二医院门诊充值,,0,0,-18950,,,,,
2018-04-01 15:33:00.188541,2017061507498635,100006681810,2088921766180305,,3100006681810780526116034711552,2018032321001004450582026108,ZF000000062466,186****1554,alipay.NATIVE,退款,,,10000,0,1000066818102793843841474105344,ZF0000000624661,10000,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-10000,,,,,
2018-04-01 15:33:21.759596,2017061507498635,100006681810,2088921766180305,,3100006681810780477636909600768,2018032321001004450581831354,ZF000000062327,186****1554,alipay.MICROPAY,退款,,,8950,0,1000066818102793844203374907392,ZF0000000623271,8950,0,成功,厦门市第二医院门诊充值,,0,0,-8950,,,,,
2018-04-01 15:37:51.265532,2017061507498635,100006681810,2088921766180305,,3100006681810793846109786738688,2018040121001004290595278543,ZF000000072962,904***@qq.com,alipay.MICROPAY,退款,,,18950,0,1000066818102793848724935282688,ZF0000000729621,18950,0,成功,厦门市第二医院门诊充值,,0,0,-18950,,,,,
2018-04-01 15:51:24.766042,2017061507498635,100006681810,2088921766180305,,3100006681810786241061443473408,2018032721001004760581664474,ZF000000066450,264***@qq.com,alipay.MICROPAY,退款,,,3891,0,1000066818102793862373150167040,ZF0000000664501,3891,0,成功,厦门市第二医院门诊充值,,0,0,-3891,,,,,
2018-04-01 15:51:44.974333,2017061507498635,100006681810,2088921766180305,,3100006681810786241061443473408,2018032721001004760581664474,ZF000000066450,264***@qq.com,alipay.MICROPAY,退款,,,1000,0,1000066818102793862712402251776,ZF0000000664502,1000,0,成功,厦门市第二医院门诊充值,,0,0,-1000,,,,,
2018-04-01 16:30:11.648310,2017061507498635,100006681810,2088921766180305,,3100006681810773512639021191168,2018031821001004120538534623,ZF000000056849,226***@qq.com,alipay.MICROPAY,退款,,,20000,0,1000066818102793901411684978688,ZF0000000568491,20000,0,成功,厦门市第二医院门诊充值,,0,0,-20000,,,,,
2018-04-01 16:42:06.183035,2017061507498635,100006681810,2088921766180305,,3100006681810773157273628446720,2018031821001004110546179065,ZF000000056598,155****4503,alipay.MICROPAY,退款,,,31628,0,1000066818102793913399693676544,ZF0000000565981,31628,0,成功,厦门市第二医院门诊充值,,0,0,-31628,,,,,
2018-04-01 16:45:58.076936,2017061507498635,100006681810,2088921766180305,,3100006681810767715285219807232,2018031421001004650536910666,ZF000000053241,180****8617,alipay.MICROPAY,退款,,,20000,0,1000066818102793917290213150720,ZF0000000532411,20000,0,成功,厦门市第二医院门诊充值,,0,0,-20000,,,,,
2018-04-01 16:49:04.501198,2017061507498635,100006681810,2088921766180305,,3100006681810790686582593687552,2018033021001004260503769600,ZF000000070558,127***@qq.com,alipay.NATIVE,退款,,,20000,0,1000066818102793920417922420736,ZF0000000705581,20000,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-20000,,,,,
2018-04-01 16:49:18.713131,2017061507498635,100006681810,2088921766180305,,3100006681810789248661197557760,2018032921001004180576736507,ZF000000069350,she***@126.com,alipay.NATIVE,退款,,,10000,0,1000066818102793920656360214528,ZF0000000693501,10000,0,成功,厦门市第二医院门诊支付宝充值,,0,0,-10000,,,,,
2018-04-01 20:33:26.507758,2017061507498635,100006681810,2088921766180305,,3100006681810794084614085414912,2018040121001004150591585847,ZF000000073087,fzj***@163.com,alipay.MICROPAY,退款,,,5662,0,1000066818102794146272904876032,ZF0000000730871,5662,0,成功,厦门市第二医院门诊充值,,0,0,-5662,,,,,
2018-04-01 20:34:06.683139,2017061507498635,100006681810,2088921766180305,,3100006681810794138949984587776,2018040121001004600501060586,ZF000000073098,aiz***@126.com,alipay.MICROPAY,退款,,,9121,0,1000066818102794146946929528832,ZF0000000730981,9121,0,成功,厦门市第二医院门诊充值,,0,0,-9121,,,,,
2018-04-01 21:53:34.095772,2017061507498635,100006681810,2088921766180305,,3100006681810794182007082061824,2018040121001004110503652018,ZF000000073118,130****8598,alipay.MICROPAY,退款,,,17624,0,1000066818102794226930847191040,ZF0000000731181,17624,0,成功,厦门市第二医院门诊充值,,0,0,-17624,,,,,
2018-04-01 23:15:57.676967,2017061507498635,100006681810,2088921766180305,,3100006681810794247414921433088,2018040121001004220511362908,ZF000000073145,182****3571,alipay.MICROPAY,退款,,,10000,0,1000066818102794309870373441536,ZF0000000731451,10000,0,成功,厦门市第二医院门诊充值,,0,0,-10000,,,,,
2018-04-01 23:16:08.192675,2017061507498635,100006681810,2088921766180305,,3100006681810794140050922803200,2018040121001004220510533491,ZF000000073099,182****3571,alipay.MICROPAY,退款,,,20000,0,1000066818102794310046751789056,ZF0000000730991,20000,0,成功,厦门市第二医院门诊充值,,0,0,-20000,,,,,
2018-04-01 00:01:57.777486,2017061507498635,100006681810,2088921766180305,,3100006681810792906625805062144,2018040121001004880570561598,ZF000000072312,326***@qq.com,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 00:09:37.593372,2017061507498635,100006681810,2088921766180305,,3100006681810792914340237414400,2018040121001004230513809749,ZF000000072314,183****6466,alipay.MICROPAY,交易,,,30000,0,,,,,,厦门市第二医院门诊充值,,0,0,30000,,,,,
2018-04-01 00:11:23.828728,2017061507498635,100006681810,2088921766180305,,3100006681810792916122497847296,2018040121001004370518821027,ZF000000072315,152****6968,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 00:12:18.265604,2017061507498635,100006681810,2088921766180305,,3100006681810792917035866263552,2018040121001004880570542634,ZF000000072316,326***@qq.com,alipay.MICROPAY,交易,,,1284,0,,,,,,厦门市第二医院门诊充值,,0,0,1284,,,,,
2018-04-01 00:15:12.027983,2017061507498635,100006681810,2088921766180305,,3100006681810792919951108345856,2018040121001004230513691466,ZF000000072317,183****6466,alipay.MICROPAY,交易,,,2000,0,,,,,,厦门市第二医院门诊充值,,0,0,2000,,,,,
2018-04-01 00:17:02.373873,2017061507498635,100006681810,2088921766180305,,3100006681810792921802390245376,2018040121001004760201761585,ZF000000072318,189****9524,alipay.MICROPAY,交易,,,12000,0,,,,,,厦门市第二医院门诊充值,,0,0,12000,,,,,
2018-04-01 00:34:31.051793,2017061507498635,100006681810,2088921766180305,,3100006681810792939396304343040,2018040121001004230513393109,ZF000000072323,183****6466,alipay.MICROPAY,交易,,,3000,0,,,,,,厦门市第二医院门诊充值,,0,0,3000,,,,,
2018-04-01 01:44:34.992903,2017061507498635,100006681810,2088921766180305,,3100006681810793009926747852800,2018040121001004470521956703,ZF000000072330,151****7360,alipay.MICROPAY,交易,,,21050,0,,,,,,厦门市第二医院门诊充值,,0,0,21050,,,,,
2018-04-01 02:03:03.616549,2017061507498635,100006681810,2088921766180305,,3100006681810793028526355386368,2018040121001004820572274625,ZF000000072331,156****7691,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 03:27:01.010740,2017061507498635,100006681810,2088921766180305,,3100006681810793113039818854400,2018040121001004730597600144,ZF000000072341,xmn***@126.com,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 04:52:08.184190,2017061507498635,100006681810,2088921766180305,,3100006681810793198723963949056,2018040121001004830571164320,ZF000000072353,183****0849,alipay.MICROPAY,交易,,,200000,0,,,,,,厦门市第二医院住院充值,,0,0,200000,,,,,
2018-04-01 06:24:58.854424,2017061507498635,100006681810,2088921766180305,,3100006681810793292184297803776,2018040121001004340508078195,ZF000000072381,157****7603,alipay.MICROPAY,交易,,,5000,0,,,,,,厦门市第二医院门诊充值,,0,0,5000,,,,,
2018-04-01 07:23:37.545562,2017061507498635,100006681810,2088921766180305,,3100006681810793351218136748032,2018040121001004090588758440,ZF000000072442,yan***@sina.com,alipay.MICROPAY,交易,,,500000,0,,,,,,厦门市第二医院住院充值,,0,0,500000,,,,,
2018-04-01 07:48:46.158594,2017061507498635,100006681810,2088921766180305,,3100006681810793376527522861056,2018040121001004140588976376,ZF000000072482,182****0826,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 07:58:48.468392,2017061507498635,100006681810,2088921766180305,,3100006681810793386631870156800,2018040121001004690599345562,ZF000000072542,136****0439,alipay.NATIVE,交易,,,30000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,30000,,,,,
2018-04-01 08:00:33.948080,2017061507498635,100006681810,2088921766180305,,3100006681810793388401496821760,2018040121001004560582956230,ZF000000072544,198***@qq.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 08:13:02.224193,2017061507498635,100006681810,2088921766180305,,3100006681810793400953186422784,2018040121001004730597482472,ZF000000072547,158****8809,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 08:16:49.427912,2017061507498635,100006681810,2088921766180305,,3100006681810793404767050797056,2018040121001004060591145975,ZF000000072552,wen***@163.com,alipay.NATIVE,交易,,,3100,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,3100,,,,,
2018-04-01 08:17:52.551219,2017061507498635,100006681810,2088921766180305,,3100006681810793405826380468224,2018040121001004060590597839,ZF000000072554,wen***@163.com,alipay.NATIVE,交易,,,700,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,700,,,,,
2018-04-01 08:19:43.102041,2017061507498635,100006681810,2088921766180305,,3100006681810793407682796720128,2018040121001004560583134593,ZF000000072555,130****4868,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 08:21:24.744847,2017061507498635,100006681810,2088921766180305,,3100006681810793409388082761728,2018040121001004820573495768,ZF000000072558,188****3086,alipay.MICROPAY,交易,,,21050,0,,,,,,厦门市第二医院门诊充值,,0,0,21050,,,,,
2018-04-01 08:25:19.147701,2017061507498635,100006681810,2088921766180305,,3100006681810793413320712523776,2018040121001004420507925265,ZF000000072559,107***@qq.com,alipay.MICROPAY,交易,,,30000,0,,,,,,厦门市第二医院门诊充值,,0,0,30000,,,,,
2018-04-01 08:30:15.805462,2017061507498635,100006681810,2088921766180305,,3100006681810793418296079814656,2018040121001004860572938382,ZF000000072561,151****4340,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 08:39:51.773815,2017061507498635,100006681810,2088921766180305,,3100006681810793427959940780032,2018040121001004270520982535,ZF000000072584,liu***@xmjsmc.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 08:44:43.182084,2017061507498635,100006681810,2088921766180305,,3100006681810793432849979674624,2018040121001004950571657826,ZF000000072601,159****1007,alipay.MICROPAY,交易,,,20000,0,,,,,,厦门市第二医院门诊充值,,0,0,20000,,,,,
2018-04-01 08:45:23.189956,2017061507498635,100006681810,2088921766180305,,3100006681810793433521185755136,2018040121001004880571602061,ZF000000072602,188****8778,alipay.MICROPAY,交易,,,25000,0,,,,,,厦门市第二医院门诊充值,,0,0,25000,,,,,
2018-04-01 08:57:42.724683,2017061507498635,100006681810,2088921766180305,,3100006681810793445928524189696,2018040121001004870570157491,ZF000000072611,130****0751,alipay.MICROPAY,交易,,,1000,0,,,,,,厦门市第二医院门诊充值,,0,0,1000,,,,,
2018-04-01 08:59:32.485174,2017061507498635,100006681810,2088921766180305,,3100006681810793447768179478528,2018040121001004380509100060,ZF000000072612,824***@qq.com,alipay.NATIVE,交易,,,1000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,1000,,,,,
2018-04-01 09:06:02.350018,2017061507498635,100006681810,2088921766180305,,3100006681810793454310840733696,2018040121001004670513186177,ZF000000072616,153****7017,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 09:10:43.054860,2017061507498635,100006681810,2088921766180305,,3100006681810793459020289150976,2018040121001004180588696626,ZF000000072621,134****7245,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 09:13:08.623333,2017061507498635,100006681810,2088921766180305,,3100006681810793461460518440960,2018040121001004520552628639,ZF000000072623,138****4648,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:14:28.771447,2017061507498635,100006681810,2088921766180305,,3100006681810793462805547847680,2018040121001004420508717204,ZF000000072626,181****5762,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:14:50.027569,2017061507498635,100006681810,2088921766180305,,3100006681810793463162231459840,2018040121001004780597111564,ZF000000072627,505***@qq.com,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:14:54.865099,2017061507498635,100006681810,2088921766180305,,3100006681810793463243147972608,2018040121001004090588569807,ZF000000072629,331***@qq.com,alipay.NATIVE,交易,,,50000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,50000,,,,,
2018-04-01 09:18:42.426143,2017061507498635,100006681810,2088921766180305,,3100006681810793467061188825088,2018040121001004590506829928,ZF000000072631,zhe***@live.com,alipay.NATIVE,交易,,,7800,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,7800,,,,,
2018-04-01 09:22:14.358919,2017061507498635,100006681810,2088921766180305,,3100006681810793470616633741312,2018040121001004120589726617,ZF000000072633,158****4184,alipay.NATIVE,交易,,,1300,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,1300,,,,,
2018-04-01 09:26:37.597444,2017061507498635,100006681810,2088921766180305,,3100006681810793475033168220160,2018040121001004810573780869,ZF000000072640,136****2169,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 09:27:04.759304,2017061507498635,100006681810,2088921766180305,,3100006681810793475490582761472,2018040121001004970569642599,ZF000000072641,159****6919,alipay.MICROPAY,交易,,,500000,0,,,,,,厦门市第二医院住院充值,,0,0,500000,,,,,
2018-04-01 09:30:11.857456,2017061507498635,100006681810,2088921766180305,,3100006681810793478627838267392,2018040121001004580500580238,ZF000000072645,185****3631,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:30:49.040094,2017061507498635,100006681810,2088921766180305,,3100006681810793479249265823744,2018040121001004740208614744,ZF000000072646,136****2132,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 09:31:34.352734,2017061507498635,100006681810,2088921766180305,,3100006681810793480011941810176,2018040121001004490512941985,ZF000000072647,131****8628,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:37:48.171822,2017061507498635,100006681810,2088921766180305,,3100006681810793486283550363648,2018040121001004280572243247,ZF000000072656,135****2631,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 09:41:27.033975,2017061507498635,100006681810,2088921766180305,,3100006681810793489955562328064,2018040121001004890572747032,ZF000000072664,189****7193,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 09:42:07.326097,2017061507498635,100006681810,2088921766180305,,3100006681810793490631432474624,2018040121001004890572533678,ZF000000072666,189****7193,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 09:43:55.073695,2017061507498635,100006681810,2088921766180305,,3100006681810793492440822190080,2018040121001004820573750043,ZF000000072668,159****1300,alipay.MICROPAY,交易,,,300000,0,,,,,,厦门市第二医院住院充值,,0,0,300000,,,,,
2018-04-01 09:45:03.090384,2017061507498635,100006681810,2088921766180305,,3100006681810793493581958090752,2018040121001004820572353472,ZF000000072672,182****3921,alipay.MICROPAY,交易,,,70000,0,,,,,,厦门市第二医院门诊充值,,0,0,70000,,,,,
2018-04-01 09:47:41.053703,2017061507498635,100006681810,2088921766180305,,3100006681810793496232136937472,2018040121001004740208626320,ZF000000072677,158****4805,alipay.MICROPAY,交易,,,21050,0,,,,,,厦门市第二医院门诊充值,,0,0,21050,,,,,
2018-04-01 09:48:58.871855,2017061507498635,100006681810,2088921766180305,,3100006681810793497537706332160,2018040121001004160591190507,ZF000000072681,714***@qq.com,alipay.MICROPAY,交易,,,6650,0,,,,,,厦门市第二医院门诊充值,,0,0,6650,,,,,
2018-04-01 09:58:55.282171,2017061507498635,100006681810,2088921766180305,,3100006681810793507542111227904,2018040121001004180587947695,ZF000000072694,136****3882,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 10:00:21.964756,2017061507498635,100006681810,2088921766180305,,3100006681810793508998121918464,2018040121001004850573741786,ZF000000072698,139****7563,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 10:02:03.719282,2017061507498635,100006681810,2088921766180305,,3100006681810793510705036398592,2018040121001004560583426972,ZF000000072699,182****1606,alipay.MICROPAY,交易,,,60158,0,,,,,,厦门市第二医院住院充值,,0,0,60158,,,,,
2018-04-01 10:04:35.208465,2017061507498635,100006681810,2088921766180305,,3100006681810793513245039792128,2018040121001004990572570005,ZF000000072705,186****8033,alipay.NATIVE,交易,,,50000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,50000,,,,,
2018-04-01 10:07:17.921814,2017061507498635,100006681810,2088921766180305,,3100006681810793515976722354176,2018040121001004280573083710,ZF000000072708,124***@qq.com,alipay.MICROPAY,交易,,,4965,0,,,,,,厦门市第二医院门诊充值,,0,0,4965,,,,,
2018-04-01 10:10:38.422914,2017061507498635,100006681810,2088921766180305,,3100006681810793519340571463680,2018040121001004290592971666,ZF000000072710,sim***@qq.com,alipay.MICROPAY,交易,,,9500,0,,,,,,厦门市第二医院门诊充值,,0,0,9500,,,,,
2018-04-01 10:15:59.674994,2017061507498635,100006681810,2088921766180305,,3100006681810793524730268356608,2018040121001004300589476412,ZF000000072713,180****7851,alipay.MICROPAY,交易,,,50000,0,,,,,,厦门市第二医院门诊充值,,0,0,50000,,,,,
2018-04-01 10:18:06.305823,2017061507498635,100006681810,2088921766180305,,3100006681810793526852368076800,2018040121001004520551386045,ZF000000072716,178****5101,alipay.NATIVE,交易,,,30000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,30000,,,,,
2018-04-01 10:18:50.716985,2017061507498635,100006681810,2088921766180305,,3100006681810793527599894237184,2018040121001004360591399583,ZF000000072717,182****9593,alipay.MICROPAY,交易,,,6100,0,,,,,,厦门市第二医院门诊充值,,0,0,6100,,,,,
2018-04-01 10:20:01.899294,2017061507498635,100006681810,2088921766180305,,3100006681810793528792888512512,2018040121001004870572175514,ZF000000072720,189****7587,alipay.NATIVE,交易,,,40000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,40000,,,,,
2018-04-01 10:20:14.313758,2017061507498635,100006681810,2088921766180305,,3100006681810793529000724664320,2018040121001004530576962849,ZF000000072722,186****1840,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 10:20:36.126197,2017061507498635,100006681810,2088921766180305,,3100006681810793529368363274240,2018040121001004690248627459,ZF000000072724,137****9051,alipay.MICROPAY,交易,,,2000,0,,,,,,厦门市第二医院门诊充值,,0,0,2000,,,,,
2018-04-01 10:20:39.777012,2017061507498635,100006681810,2088921766180305,,3100006681810793529429617414144,2018040121001004700597417250,ZF000000072725,180****2075,alipay.MICROPAY,交易,,,10000,0,,,,,,厦门市第二医院门诊充值,,0,0,10000,,,,,
2018-04-01 10:20:48.674210,2017061507498635,100006681810,2088921766180305,,3100006681810793529577122172928,2018040121001004870571840094,ZF000000072726,189****7587,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 10:21:15.101124,2017061507498635,100006681810,2088921766180305,,3100006681810793530020577546240,2018040121001004610507275251,ZF000000072738,139****3130,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 10:24:46.085325,2017061507498635,100006681810,2088921766180305,,3100006681810793533560906190848,2018040121001004190586829449,ZF000000072745,136****2128,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 10:25:48.636019,2017061507498635,100006681810,2088921766180305,,3100006681810793534610203086848,2018040121001004950570785370,ZF000000072747,159****1007,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 10:31:04.123757,2017061507498635,100006681810,2088921766180305,,3100006681810793539903247486976,2018040121001004000503413231,ZF000000072754,asi***@126.com,alipay.NATIVE,交易,,,20000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,20000,,,,,
2018-04-01 10:32:39.732222,2017061507498635,100006681810,2088921766180305,,3100006681810793541506981564416,2018040121001004920581685795,ZF000000072758,138****9252,alipay.NATIVE,交易,,,10000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,10000,,,,,
2018-04-01 10:33:30.151122,2017061507498635,100006681810,2088921766180305,,3100006681810793542352905048064,2018040121001004160592312877,ZF000000072759,139****5739,alipay.NATIVE,交易,,,5000,0,,,,,,厦门市第二医院门诊支付宝充值,,0,0,5000,,,,,
2018-04-01 10:37:27.612297,2017061507498635,100006681810,2088921766180305,,3100006681810793546338282901504,2018040121001004280572997400,ZF000000072761,188****2543,alipay.MICROPAY,交易,,,5800,0,,,,,,厦门市第二医院门诊充值,,0,0,5800,,,,,
2018-04-01 10:37:39.729710,2017061507498635,100006681810,2088921766180305,,3100006681810793546541571903488,2018040121001004750596736456,ZF000000072762,132****9692,alipay.MICROPAY,交易,,,10050,0,,,,,,厦门市第二医院门诊充值,,0,0,10050,,,,,
2018-04-01 10:45:56.295071,2017061507498635,100006681810,2088921766180305,,3100006681810793554872550166528,2018040121001004930573959498,ZF000000072768,183****7290,alipay.MICROPAY,交易,,,500,0,,,,,,厦门市第二医院门诊充值,,0,0,500,,,,,
